Cleaned_Text,Any_Hate,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
black many year ago almost shot police driving friend partying even illegal drug use car even notice cop car behind light went freaked pulled panicked cop bright light u trying desperately hide drug could hear cop telling get car kept trying hide drug course saw going center console maybe get gun told loudly stop put hand see get car tell froze exactly told listen would shot likely head understand anyone would cop tell say put hand put hand tell step back step back defy person gun threaten shot color nothing,False,False,False,False,False,False,False,False,False,False,False,False,False
much hatred people,False,False,False,False,False,False,False,False,False,False,False,False,False
dat tuff,False,False,False,False,False,False,False,False,False,False,False,False,False
remember michael brown young teen boy happened built like linerbacker robbed convenience store pillar community http,False,False,False,False,False,False,False,False,False,False,False,False,False
point trying make black equal opportunity ferguson suggesting city counsel give young black job black black people ferguson treated unfairly law enforcement suggesting black community law biding citizen break law less white people cop arrest black citizen fun sport even know true reason black community rioting looting even asked see rioting looting break knoxville young white couple kidnapped brutally rapped eventually murdered black men woman wonder come racism plain stupidity brown angel study fact stay away emotion skin color,False,False,False,False,False,False,False,False,False,False,False,False,False
lot disgusting people comment trying rationalize casual racism poor understanding context,False,False,False,False,False,False,False,False,False,False,False,False,False
white ferguson let see nice becomes east louis detroit baltimore thing happened look city,True,True,False,False,False,False,True,True,False,False,False,False,False
found channel one favs already thank u vids r excellent,False,False,False,False,False,False,False,False,False,False,False,False,False
remember sent national defence,False,False,False,False,False,False,False,False,False,False,False,False,False
stats represent problem race baiting attitude crime ohh bet trayvon still little innocent boy speak lisp sure sign left wing democrat,True,True,False,False,False,False,True,True,False,False,False,False,False
